id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,region,canal,costo_unitario
1856,17/03/2026,101,11,15,53.61,Centro,Tienda,40.77
1857,18/03/2026,186,28,25,260.65,Oriente,Distribuidor,206.44
1858,2026-03-18 03:25:18.159079540,132,32,23,460.08,Norte,Distribuidor,286.66
1859,2026-03-18 05:35:41.270635318,111,5,22,453.02,Centro,Distribuidor,236.48
1860,18/03/2026,132,38,26,86.7,Norte,Distribuidor,62.24
1861,2026-03-18 09:56:27.493746872,20,10,33,189.65,Oriente,Tienda,107.35
1862,18/03/2026,24,40,11,313.37,Oriente,Distribuidor,219.1
1863,2026-03-18 14:17:13.716858428,227,24,10,88.1,Norte,Tienda,66.85
1864,18/03/2026,154,35,25,484.33,Centro,Distribuidor,375.0
1865,2026-03-18 18:37:59.939969984,293,23,37,458.23,Centro,Distribuidor,277.52
1866,2026-03-18 20:48:23.051525762,230,17,48,91.81,Oriente,Online,62.37
1867,18/03/2026,202,1,43,69.37,Centro,Tienda,49.76
1868,2026-03-19 01:09:09.274637318,38,31,38,51.85,NA,Online,40.8
1869,2026-03-19 03:19:32.386193096,260,31,41,455.63,Centro,Tienda,349.23
1870,2026-03-19 05:29:55.497748874,188,34,45,104.88,Oriente,Distribuidor,88.71
1871,2026-03-19 07:40:18.609304652,57,9,24,213.98,Sur,Distribuidor,107.6
1872,2026-03-19 09:50:41.720860430,20,22,40,229.94,Centro,Tienda,150.18
1873,2026-03-19 12:01:04.832416208,273,13,46,303.52,Centro,Online,178.96
1874,19/03/2026,119,25,33,45.15,Centro,Tienda,24.47
1875,2026-03-19 16:21:51.055527764,71,18,17,121.11,Norte,Tienda,99.19
1876,2026-03-19 18:32:14.167083542,4,12,24,466.43,Centro,Distribuidor,396.13
1877,19/03/2026,221,40,37,455.12,Norte,Online,256.33
1878,2026-03-19 22:53:00.390195098,14,17,2,392.83,Norte,Tienda,201.7
1879,2026-03-20 01:03:23.501750874,3,15,32,19.51,Oriente,Online,11.63
1880,20/03/2026,216,15,24,170.23,Norte,Online,134.86
1881,20/03/2026,229,15,9,317.7,Norte,Tienda,191.53
1882,2026-03-20 07:34:32.836418208,186,39,4,144.84,Sur,Online,75.3
1883,2026-03-20 09:44:55.947973986,55,13,17,455.7,Centro,Distribuidor,236.22
1884,20/03/2026,254,17,17,320.61,Norte,Distribuidor,208.27
1885,20/03/2026,24,32,48,45.23,Centro,Distribuidor,37.37
1886,2026-03-20 16:16:05.282641320,162,9,30,455.41,Norte,Distribuidor,273.28
1887,20/03/2026,158,40,40,479.31,Oriente,Online,NA
1888,2026-03-20 20:36:51.505752876,82,20,11,48.08,Sur,Distribuidor,25.76
1889,20/03/2026,159,26,21,270.86,Norte,Tienda,182.22
1890,21/03/2026,188,27,21,158.65,Centro,Distribuidor,118.0
1891,2026-03-21 03:08:00.840420210,60,21,18,202.49,Oriente,Tienda,120.46
1892,21/03/2026,211,18,29,98.03,Centro,Tienda,59.2
1893,2026-03-21 07:28:47.063531766,152,13,24,293.26,Oriente,Distribuidor,233.05
1894,21/03/2026,109,16,10,479.41,NA,Distribuidor,241.44
1895,21/03/2026,76,9,45,256.51,Oriente,Online,185.4
1896,2026-03-21 13:59:56.398199100,30,12,17,50.63,Centro,Tienda,32.29
1897,2026-03-21 16:10:19.509754876,117,38,18,313.8,NA,Distribuidor,189.67
1898,2026-03-21 18:20:42.621310654,192,19,42,176.71,Norte,Online,129.03
1899,21/03/2026,19,7,48,429.4,Oriente,Distribuidor,340.14
1900,21/03/2026,173,35,20,222.99,Centro,Distribuidor,155.08
1901,2026-03-22 00:51:51.955977988,228,18,37,104.49,Norte,Distribuidor,53.38
1902,2026-03-22 03:02:15.067533766,183,16,45,103.64,Sur,Tienda,68.56
1903,2026-03-22 05:12:38.179089544,113,39,18,386.69,Centro,Distribuidor,255.98
1904,22/03/2026,183,4,17,140.14,Norte,Online,96.74
1905,2026-03-22 09:33:24.402201100,146,25,9,385.94,Centro,Distribuidor,283.6
1906,22/03/2026,116,32,14,110.88,Oriente,Distribuidor,56.19
1907,2026-03-22 13:54:10.625312656,113,40,49,167.63,Norte,Online,113.27
1908,2026-03-22 16:04:33.736868434,251,13,29,238.09,Oriente,Online,168.07
1909,2026-03-22 18:14:56.848424212,251,17,31,472.17,Sur,Tienda,292.83
1910,22/03/2026,118,37,4,466.55,Oriente,Tienda,342.41
1911,2026-03-22 22:35:43.071535768,161,6,18,111.37,Norte,Tienda,NA
1912,23/03/2026,198,19,20,185.53,Centro,Tienda,113.37
1913,23/03/2026,260,13,47,83.21,Norte,Online,69.64
1914,23/03/2026,148,26,43,259.89,Oriente,Distribuidor,161.61
1915,2026-03-23 07:17:15.517758878,240,14,44,235.69,Oriente,Distribuidor,146.43
1916,2026-03-23 09:27:38.629314656,47,31,9,451.37,Centro,Distribuidor,319.79
1917,2026-03-23 11:38:01.740870434,198,4,13,465.7,Sur,Tienda,391.11
1918,23/03/2026,47,39,15,197.95,Norte,Online,167.09
1919,2026-03-23 15:58:47.963981990,78,8,27,250.95,Centro,Online,176.39
1920,23/03/2026,124,25,15,449.16,Centro,Online,224.75
1921,2026-03-23 20:19:34.187093546,75,13,28,405.29,NA,Distribuidor,330.4
1922,2026-03-23 22:29:57.298649324,137,32,37,11.79,Norte,Tienda,8.25
1923,2026-03-24 00:40:20.410205102,90,38,19,166.83,Norte,Online,104.79
1924,24/03/2026,61,38,26,216.67,Norte,Tienda,171.22
1925,24/03/2026,138,28,26,122.56,Sur,Online,78.43
1926,24/03/2026,50,30,25,107.79,Centro,Tienda,55.18
1927,24/03/2026,259,3,26,28.51,Oriente,Online,NA
1928,2026-03-24 11:32:15.967983992,107,28,26,325.25,Oriente,Tienda,224.76
1929,2026-03-24 13:42:39.079539770,113,3,46,138.63,Centro,Online,85.72
1930,2026-03-24 15:53:02.191095548,254,34,28,35.65,Oriente,Online,20.96
1931,24/03/2026,118,16,49,123.18,Sur,Tienda,87.19
1932,2026-03-24 20:13:48.414207104,198,22,18,402.94,Sur,Tienda,230.81
1933,24/03/2026,51,32,32,427.23,Norte,Distribuidor,262.04
1934,2026-03-25 00:34:34.637318658,245,38,3,246.7,Norte,Tienda,178.31
1935,2026-03-25 02:44:57.748874436,35,8,2,213.87,Norte,Online,172.92
1936,25/03/2026,69,8,33,489.15,Norte,Online,335.81
1937,25/03/2026,49,6,42,108.28,Norte,Tienda,82.91
1938,25/03/2026,74,14,19,115.53,Oriente,Distribuidor,88.62
1939,2026-03-25 11:26:30.195097548,192,32,17,153.01,Oriente,Tienda,112.08
1940,25/03/2026,261,35,44,94.65,Norte,Online,55.47
1941,25/03/2026,70,10,33,195.89,Sur,Online,157.37
1942,25/03/2026,90,3,12,456.31,Oriente,Distribuidor,297.83
1943,25/03/2026,260,12,49,311.52,Sur,Tienda,160.58
1944,2026-03-25 22:18:25.752876438,126,31,3,211.85,Sur,Online,124.06
1945,2026-03-26 00:28:48.864432216,231,29,43,467.86,Centro,Online,359.29
1946,2026-03-26 02:39:11.975987994,295,5,49,33.75,NA,Online,17.69
1947,26/03/2026,129,25,26,113.04,Norte,Tienda,62.35
1948,2026-03-26 06:59:58.199099550,280,31,35,287.29,Sur,Tienda,213.45
1949,2026-03-26 09:10:21.310655328,100,21,8,311.62,Oriente,Distribuidor,253.16
1950,2026-03-26 11:20:44.422211106,297,20,36,29.38,Centro,Online,21.21
1951,26/03/2026,182,39,7,207.49,Centro,Online,119.89
1952,2026-03-26 15:41:30.645322660,174,22,46,328.09,Sur,Distribuidor,170.18
1953,2026-03-26 17:51:53.756878438,188,4,46,352.05,Centro,Online,251.82
1954,2026-03-26 20:02:16.868434216,57,13,36,322.69,Centro,Distribuidor,166.7
1955,26/03/2026,31,20,16,167.08,Oriente,Distribuidor,119.37
1956,27/03/2026,84,13,24,55.82,Sur,Online,32.32
1957,27/03/2026,152,17,1,219.29,Centro,Tienda,179.08
1958,27/03/2026,36,36,49,73.09,Sur,Tienda,48.7
1959,2026-03-27 06:54:12.426213106,213,33,25,474.34,Centro,Tienda,274.35
1960,27/03/2026,106,1,10,242.83,Oriente,Tienda,193.92
1961,2026-03-27 11:14:58.649324662,220,15,16,165.46,Sur,Online,NA
1962,27/03/2026,163,13,16,385.49,Centro,Distribuidor,234.11
1963,27/03/2026,220,17,8,253.99,Oriente,Distribuidor,201.16
1964,27/03/2026,270,24,29,161.92,Centro,Online,98.46
1965,2026-03-27 19:56:31.095547774,120,8,39,407.86,Sur,Tienda,262.48
1966,27/03/2026,182,27,28,434.9,Centro,Distribuidor,270.37
1967,2026-03-28 00:17:17.318659330,106,23,6,339.77,Sur,Online,183.73
1968,28/03/2026,217,8,16,33.01,Sur,Online,16.95
1969,2026-03-28 04:38:03.541770884,205,8,20,287.5,Centro,Tienda,216.66
1970,2026-03-28 06:48:26.653326662,70,26,16,384.01,Oriente,Online,278.71
1971,2026-03-28 08:58:49.764882440,44,13,7,76.89,Norte,Distribuidor,46.04
1972,2026-03-28 11:09:12.876438218,228,39,41,122.05,Oriente,Distribuidor,73.65
1973,2026-03-28 13:19:35.987993996,184,37,14,442.42,Oriente,Online,367.54
1974,28/03/2026,107,28,43,19.86,Centro,Distribuidor,16.8
1975,28/03/2026,84,25,26,378.84,Oriente,Online,252.19
1976,28/03/2026,250,16,26,242.15,Oriente,Distribuidor,189.08
1977,28/03/2026,21,2,14,228.92,Norte,Tienda,173.48
1978,29/03/2026,196,18,7,13.48,Oriente,Distribuidor,NA
1979,2026-03-29 02:21:54.657328664,178,17,33,411.51,Norte,Tienda,214.19
1980,29/03/2026,7,30,26,186.31,Centro,Tienda,102.45
1981,29/03/2026,70,39,45,274.98,Norte,Online,218.17
1982,2026-03-29 08:53:03.991995998,127,13,20,341.88,Sur,Tienda,258.44
1983,2026-03-29 11:03:27.103551776,160,32,3,354.29,Sur,Distribuidor,259.52
1984,2026-03-29 13:13:50.215107554,248,29,4,478.43,Norte,Distribuidor,261.09
1985,29/03/2026,203,30,26,270.36,Sur,Tienda,195.73
1986,2026-03-29 17:34:36.438219110,148,18,11,205.86,Centro,Online,158.56
1987,2026-03-29 19:44:59.549774886,143,13,2,477.31,Sur,Tienda,382.43
1988,2026-03-29 21:55:22.661330664,199,21,14,324.63,Norte,Distribuidor,163.82
1989,2026-03-30 00:05:45.772886442,154,30,44,156.09,Centro,Distribuidor,115.44
1990,30/03/2026,142,21,30,71.97,Sur,Tienda,36.47
1991,30/03/2026,165,17,49,422.85,Centro,Tienda,316.04
1992,2026-03-30 06:36:55.107553776,21,40,12,187.47,Norte,Tienda,135.44
1993,30/03/2026,82,19,26,333.63,Sur,Distribuidor,184.14
1994,2026-03-30 10:57:41.330665332,69,15,44,240.7,Centro,Distribuidor,184.89
1995,2026-03-30 13:08:04.442221110,131,9,33,107.48,Centro,Distribuidor,56.31
1996,2026-03-30 15:18:27.553776888,87,10,13,304.83,Sur,Online,240.58
1997,2026-03-30 17:28:50.665332666,218,31,14,39.73,Centro,Distribuidor,23.51
1998,30/03/2026,161,23,24,212.54,Centro,Distribuidor,157.51
1999,30/03/2026,178,30,34,277.84,Norte,Online,228.74
2000,2026-03-31 00:00:00.000000000,117,33,44,223.66,Norte,Online,138.43
934,2025-12-24 11:29:23.081540770,68,35,10,90.64,Sur,Online,47.03
1460,10/02/2026,138,22,42,285.45,Centro,Online,209.83
1339,30/01/2026,159,23,21,145.99,Oriente,Online,76.75
1803,13/03/2026,258,8,38,494.75,Oriente,Online,291.7
264,24/10/2025,288,17,20,190.44,Sur,Distribuidor,98.89
82,08/10/2025,99,7,48,145.61,Norte,Distribuidor,105.49
340,2025-10-31 16:40:34.817408704,78,1,5,231.88,Centro,Online,150.37
806,12/12/2025,101,14,44,208.55,Centro,Distribuidor,126.72
70,07/10/2025,115,36,17,305.21,Norte,Distribuidor,185.95
686,2025-12-02 00:33:51.415707854,36,18,37,61.77,Oriente,Distribuidor,43.95
1133,2026-01-11 11:56:02.281140570,116,1,14,106.03,Sur,Distribuidor,59.66
444,10/11/2025,300,19,49,167.16,Centro,Tienda,85.62
